Hospital_Name,Latitude,Longitude,District
Dr. Y. V. Siva Sankara Murty Children Hospital,18.0990583,83.4163525,Vizianagaram
St. ANNS HOSPITAL,18.4504378,83.650366,Vizianagaram
Primary Health Centre,18.1816558,83.2610914,Vizianagaram
"Government Hospital, Rakodu",18.0924766,83.3410607,Vizianagaram
Tirumala medicover hospitals,18.1071895,83.4011966,Vizianagaram
Visvam Healthcare Center,17.9582444,83.2171766,Vizianagaram
Children Multi Speciality Hospital,17.899753,83.1881834,Vizianagaram
Clinic,18.1299339,83.4820415,Vizianagaram
Sunflower childrens clinic,17.8972279,83.185985,Vizianagaram
Kashvi Multispeciality Hospital,18.1029863,83.4084977,Vizianagaram
Global Health Care Hospital,18.1056382,83.4081564,Vizianagaram
MIMS,18.111961,83.4085987,Vizianagaram
Primary Health Center Kothavalasa,17.900578,83.1897275,Vizianagaram
GOVERNMENT HOSPITAL,18.44908716,83.65950071,Vizianagaram
pjs,16.8092249,81.5419208,West Godavari
rao gari clinic,16.5838705,81.3862357,West Godavari
Venkataratnam hospital,16.8176991,81.527139,West Godavari
Hospital,16.5433645,81.5122084,West Godavari
Venkata Homeo Hospital,16.5439347,81.5157417,West Godavari
Skin Clinic,16.5368477,81.5160411,West Godavari
Pallavi Hospital,16.5425659,81.5162,West Godavari
ZPPH School,16.5881396,81.4526034,West Godavari
Sri Ramana Childrens Hospital,16.7543134,81.682099,West Godavari
Sri Chaitanya Orthopaedic Hospital,16.7569074,81.6773938,West Godavari
Sri Balaji Hospital,16.7567032,81.6790406,West Godavari
Janaki Hospital,16.4393807,81.7033334,West Godavari
Krishna Hospital,16.5449902,81.5198717,West Godavari
Mother Vannini Hospital,16.8308155,81.5105993,West Godavari
Veenus Nursing Home,16.8155702,81.5309934,West Godavari
Prasad Hospitals,16.8162037,81.5259549,West Godavari
"Bharathi Nursing Home, Tanuku",16.756047,81.6764201,West Godavari
Vijaya Nursing Home,16.7552996,81.6833697,West Godavari
Vamsi High Tech Super Speciality Hospital,16.7554691,81.6744018,West Godavari
S.V.R. Maternity Hospital,16.5439244,81.5139493,West Godavari
Sri Lakshmi Hospital,16.5457268,81.5193231,West Godavari
U.V.S.M. Eye Hospital,16.5426697,81.5109171,West Godavari
Sri Surya Nursing Home - Palakollu,16.5209098,81.7284898,West Godavari
Bhagyasri Hospitals,16.7558942,81.6854484,West Godavari
Sri Satya Sai Nursing Home and Laproscopic Surgical Center,16.7546897,81.6817175,West Godavari
Haritha Hospital,16.5198336,81.7290947,West Godavari
Krishna Bhavani Hospital,16.5174524,81.7187615,West Godavari
St. Mary Hospital,16.5477014,81.5396208,West Godavari
Subhadra Surgical and Maternity Centre,16.5430965,81.5132681,West Godavari
Neeladri Hospital,16.544123,81.5182026,West Godavari
Lakshmi Hospital Eye And Maternity Hospital,16.5816411,81.3774048,West Godavari
Sri Krishna Eye Institute,16.5431813,81.5133016,West Godavari
Narsapur Christian Hospital,16.4357765,81.6904266,West Godavari
Apple Hospital,16.7545805,81.6744661,West Godavari
Sudha Hospital,16.7575122,81.6813608,West Godavari
Geeta Hospitals,16.7571655,81.6774903,West Godavari
Suraksha Health Care,16.6533429,81.7437127,West Godavari
Sri Ramakrishna Orthopaedic and Physiotherapy Center,16.7523357,81.685724,West Godavari
Sri Surya Nursing Home,16.7516217,81.6857502,West Godavari
Suryaprakasam Nursing Home,16.5195842,81.7270327,West Godavari
Lakshmi Arundhati Nursing Home,16.7564169,81.676286,West Godavari
Sreeharsha Ent Hospital,16.7549818,81.6834794,West Godavari
Madhu Chalapathi Urological Hospital,16.5430161,81.5133572,West Godavari
Sai Bhargavi Eye Hospital And Excimer Laser Centre Pvt Ltd,16.5197391,81.7292992,West Godavari
Sree Satya Hospitals,16.7555218,81.6860412,West Godavari
Aswani Hospital,16.4374358,81.7002281,West Godavari
Radha Krishna Netralaya,16.5427738,81.5145186,West Godavari
Jnanananda Eye Hospital,16.5459801,81.5195042,West Godavari
NVR Hospital,16.5425784,81.5141411,West Godavari
"Government Hospital ,Relangi",16.7059876,81.6472133,West Godavari
"Government Hospital, Pentapadu",16.7847014,81.5262593,West Godavari
"Government Hospital, Undi",16.587047,81.4532388,West Godavari
"Government Hospital,Palakoderu",16.5853781,81.5438717,West Godavari
"Government General Hospital, Lankalakoderu",16.5264248,81.6815392,West Godavari
"Government Hospital, L.B. Cherla",16.3945532,81.6672183,West Godavari
"Government Hospital, Penumantra",16.6532897,81.6415637,West Godavari
"Government Hospital,Elamanchili",16.4805316,81.7830679,West Godavari
"Government Hospital, Penugonda",16.660554,81.7502975,West Godavari
"Government Hospital, Yendagandi",16.6401724,81.5232355,West Godavari
Amma Hospital,16.7568304,81.6737226,West Godavari
Amrutha Hospital,16.815355,81.526054,West Godavari
Sarojini Devi Children Hospital,16.819349,81.521628,West Godavari
Bhanu Hospital,16.755434,81.685003,West Godavari
Sri Sudharshan Hospital,16.756773,81.675974,West Godavari
Sri Vijaya Krishna Hospital,16.7559497,81.6851861,West Godavari
Sri Supraja Hospital,16.7549187,81.6792742,West Godavari
Sri Rama Children Hospital,16.7551725,81.6830893,West Godavari
New Life Hospital,16.7570301,81.682829,West Godavari
Suraksha Hospitals,16.7563848,81.6753214,West Godavari
Sri Venkataramana Seva Charitable Trust,16.8040497,81.5885034,West Godavari
Indira Memorial Hospital,16.8135146,81.5295577,West Godavari
Government Area Hospital,16.821751,81.538893,West Godavari
Mullapudi Venkatarayudu Memorial Hospital,16.7451393,81.680323,West Godavari
Sai Sanjeevani Ortho Hospital,16.8180573,81.5243813,West Godavari
RR Hospital,16.818449,81.521799,West Godavari
J.K Hospital,16.7553689,81.6856372,West Godavari
Sri Adhitya Hospital,16.7537504,81.6825136,West Godavari
Adithya Hospital,16.755867,81.679334,West Godavari
Krishnam Raju Hospital,16.8064098,81.5873622,West Godavari
Venkata Ramana Hospital,16.7568182,81.6746039,West Godavari
Nisa Hospital,16.7561539,81.6827505,West Godavari
Sakunthala Children's Hospital,16.75603,81.684316,West Godavari
Sri Sai Hospital,16.7569645,81.6881824,West Godavari
Vaishnavi Hospital,16.8096301,81.5301577,West Godavari
Sunkesula Hospital,16.817994,81.527169,West Godavari
Divya Multispeciality Hospital,16.7554998,81.6830718,West Godavari
Sri Surya ENT Multispeciality Hospital,16.8137407,81.5288616,West Godavari
Kanthi Hospital,16.754249,81.6831542,West Godavari
Government Hospital,16.7602705,81.6987861,West Godavari
Srinivasa Hospitals,16.819093,81.521652,West Godavari
Yashoda Hospital,16.8167806,81.5247017,West Godavari
Sahiti Krishna Hospital,16.8182275,81.5215566,West Godavari
Surya Teja Orthopaedic Hospital,16.7555017,81.681612,West Godavari
Sri Daneswari Chest Speciality Hospital,16.7546913,81.6855155,West Godavari
Sri Vaibhav Hospital,16.814924,81.5240312,West Godavari
Sri Janaki Hospital,16.7560071,81.6764474,West Godavari
JSK Eye Hospital,16.818632,81.521821,West Godavari
Sai Swetha Super Speciality Hospital,16.7555912,81.7006084,West Godavari
Karri Bhaskar Rao Hospital,16.8151567,81.5293568,West Godavari
Hasya Hospital,16.7552862,81.6833704,West Godavari
Sri Renuka Hospital,16.8053428,81.5286561,West Godavari
Lalitha Chest Hospital,16.518071,81.7296726,West Godavari
Sri Venkateswara ENT Hospital,16.5209179,81.7275447,West Godavari
Sri Laksmi Children Hospital,16.5136503,81.7310235,West Godavari
Vijaya Lakshmi Hospital,16.5168816,81.7217636,West Godavari
Dr. Andey Ram Satish Hospital,16.438476,81.704054,West Godavari
Adhisankara Eye Hospital,16.5135247,81.7237462,West Godavari
Tulasi Hospital,16.435205,81.69926,West Godavari
Ganesh Children's Hospital,16.4372421,81.6988036,West Godavari
Sai Skin Hospital,16.5200279,81.7268669,West Godavari
Bhaskar Eye Hospital,16.5159797,81.7311761,West Godavari
Raju Gari Hospital,16.6547702,81.7411072,West Godavari
Sri Surya Hospital,16.4330012,81.6959145,West Godavari
Annapurna Children's Hospital,16.5199621,81.726406,West Godavari
Sri Krishna Hospital,16.5174707,81.7350193,West Godavari
Aadishankar Hospital,16.513886,81.7238541,West Godavari
Sheshadri Hospital,16.5167166,81.730463,West Godavari
R.R. Linos Eye Hospital,16.5114448,81.7234486,West Godavari
Sarada Hospital,16.6884083,81.6054659,West Godavari
Government Hospital,16.5123061,81.7212753,West Godavari
Sri Sowmya Hospital,16.5174783,81.7327252,West Godavari
Sri Lakshmi Satyanarayana Hospital,16.4386081,81.7039926,West Godavari
Leprosy Hospital,16.4292484,81.6716979,West Godavari
Satya Sai Dental Hospital,16.5171936,81.7271811,West Godavari
Ayush Speciality Hospital,16.5152383,81.7316289,West Godavari
Varalakshmi Hospital,16.438692,81.703654,West Godavari
Vijayalakshmi Eye Hospital And Nursing Home,16.601875,81.8121799,West Godavari
Satya Hospital,16.5144416,81.7311836,West Godavari
St. John's Hospital,16.5196096,81.7121644,West Godavari
Undi Apparao Hospital,16.5185216,81.729111,West Godavari
Pranali Eye Care Hospital,16.520861,81.712368,West Godavari
Rajiv Hospital,16.517244,81.732473,West Godavari
Sri Sai Children Hospital,16.4398533,81.7047889,West Godavari
Achanta Government Hospital,16.6018859,81.7995643,West Godavari
Jyothi Physiotherapy Hospital,16.4800693,81.7849562,West Godavari
Sowmika Hospital,16.5195304,81.7071497,West Godavari
Padmaja ENT Hospital,16.5177131,81.7196435,West Godavari
Attili Raju Hospital,16.6866414,81.6029533,West Godavari
Mukhyamantri Arogya Kendram,16.4393189,81.6979682,West Godavari
Ganesh Hospital,16.4353614,81.6991242,West Godavari
ENT Hospital,16.5175896,81.727641,West Godavari
Chaitanya Hospital,16.4365269,81.6974507,West Godavari
Srinivasa Hospital,16.4113516,81.6066277,West Godavari
Menakshi Hospital,16.4117099,81.6063699,West Godavari
Government Hospital,16.5883008,81.7516046,West Godavari
Divya Children Hospital,16.4308123,81.6845835,West Godavari
Sri Sai Orthopaedic And Maternity Hospital,16.5191499,81.7288903,West Godavari
Kishore ENT Hospital,16.4354267,81.6942653,West Godavari
Sai Durga Children's Hospital,16.544257,81.514158,West Godavari
Lakshmi Skin Hospital,16.543671,81.513659,West Godavari
Sri Venkateswara Hospitals,16.5449536,81.5181728,West Godavari
Santhi Hospital,16.5426964,81.5161309,West Godavari
Pulse Hospital,16.5829347,81.3801455,West Godavari
Homeopathy Hospital,16.6927757,81.4638313,West Godavari
Anjali Children Hospital - Ganapavaram,16.7017707,81.4609973,West Godavari
Meenakshi Vision Hospital,16.6965193,81.4621881,West Godavari
Lions Club Rural Health Centre,16.5781248,81.3717633,West Godavari
Rajan Raju ENT Hospital,16.5437484,81.5138905,West Godavari
Ideal Homeo Multi Sepciality Hospital,16.5432329,81.5148104,West Godavari
Vijayalakshmi Children's Hospital,16.5440081,81.5139266,West Godavari
London Hospital,16.5409256,81.5258538,West Godavari
Sanjeevini Kerala Ayurveda Hospital,16.5431414,81.5148771,West Godavari
Sri Ramana Maharshi Hospital,16.543594,81.515505,West Godavari
Sai Sugeeth Hospital,16.5434412,81.5157583,West Godavari
Sri Sai Ayurveda Hospital,16.5450631,81.5191462,West Godavari
Prasanthi hospital,16.5429589,81.5160983,West Godavari
M G Eye Hospital,16.6919685,81.4639084,West Godavari
Varma Hospital,16.6979328,81.4617263,West Godavari
Stanley Eye Hospital,16.581854,81.372549,West Godavari
SuryaTeja Chest Hospital,16.542361,81.514113,West Godavari
Shriya Hospital,16.5442446,81.5158267,West Godavari
Gadhiraju Venkataramaraju Hospital,16.586719,81.532925,West Godavari
Medinova Hospitals,16.5459316,81.5183323,West Godavari
Sudha Urology & Maternity Hospital,16.543874,81.5300092,West Godavari
"Dr. Sanjeev Homeo Care, Multi Speciality Homeo Hospital",16.544562,81.518251,West Godavari
Ushodaya Hospitals,16.5449263,81.5162619,West Godavari
Amrutha Hospital,16.5446406,81.5156994,West Godavari
Vijay Sai Naturopathy & Obesity Hospital,16.5434226,81.5158486,West Godavari
Jakkaram Hospital,16.5381257,81.4563796,West Godavari
Kasi Eye Hospital,16.5425007,81.5149571,West Godavari
Vijaya Maternity Hospital,16.582394,81.371441,West Godavari
Satyam Homeo Hospital,16.5424744,81.5141021,West Godavari
"Sri Srinivasa Nursing Home, Eye Hospital",16.547743,81.515235,West Godavari
Sudhir Hospitals,16.549097,81.555247,West Godavari
Venkateswara Hospital,16.5376427,81.409062,West Godavari
Venkata Sai General & Diabetic Hospital,16.5434614,81.5158008,West Godavari
Jai Srinivasa Hospital,16.5437836,81.5155601,West Godavari
Mohan Hospital,16.5424754,81.5123943,West Godavari
Mukhyamantri Aarogya Kendram,16.5399994,81.5366104,West Godavari
Sai Pragnya Hospital,16.545181,81.530623,West Godavari
Maxivision Super Speciality Eye Hospitals,16.5440446,81.5189692,West Godavari
Abhiram Orthopaedic Hospital,16.543079,81.51532,West Godavari
Sai Indian Hospitals,16.543015,81.515117,West Godavari
Janaki Rao Hospital,16.543929,81.516698,West Godavari
Surya Hospital,16.5820253,81.3772126,West Godavari
Sri Rangaraju Children's Hospital,16.5431643,81.5137288,West Godavari
Sri venkateshwara hospital,16.5420526,81.5162855,West Godavari
Avinash Ortho Trauma & Critical Care Hospital,16.5498368,81.5127893,West Godavari
Sai Swetha Super Speciality Hospital,16.7514214,81.6843246,West Godavari
"Government Hospital, Narsapur",16.430509,81.6856684,West Godavari
Sanjeevani Hospital,16.7557526,81.6739952,West Godavari
sunkesula hospital,16.8180302,81.5271716,West Godavari
sri vaibhav hospital,16.8149642,81.524028,West Godavari
RR hospital,16.8184747,81.5217992,West Godavari
vaishnavi hospital,16.8097089,81.5301594,West Godavari
JSK eye hospital,16.8186594,81.5218206,West Godavari
hospital,16.8097589,81.5301991,West Godavari
hospital,16.8216924,81.538888,West Godavari
hospital,16.8054004,81.5286695,West Godavari
Medical shop,16.8194779,81.5505779,West Godavari
medical shop,16.5473558,81.7622305,West Godavari
Medical Store,16.7820375,81.523555,West Godavari
Koteswara rao medical shop,16.5250361,81.6936918,West Godavari
Medical Shop,16.5251919,81.6938084,West Godavari
clinic,16.6023174,81.8111234,West Godavari
specticles shop,16.6023925,81.8096251,West Godavari
medical shop,16.7543389,81.6747711,West Godavari
Life Hospital,16.7578451,81.6833765,West Godavari
United Scanning Center,16.7573728,81.6831662,West Godavari
Veterinary Hospital,16.7390549,81.6626775,West Godavari
NImmagadda Hospitals,16.7626173,81.6845849,West Godavari
Sri Supraja Hospital,16.7515936,81.679101,West Godavari
Akshara Speciality Hospitals,16.54173595,81.5013447,West Godavari
Tanuku Government Hospital,16.75441129,81.68469961,West Godavari
simhachalam hospitals,16.53853023,81.52877317,West Godavari
Imperial Hospitals,16.5427614,81.51280757,West Godavari
Gayathri Hospital,16.54399585,81.51063475,West Godavari
Varma Hospital,16.54402553,81.51038582,West Godavari
Bhimavaram Hospitals,16.54097481,81.49601884,West Godavari
ayurvedic hospital,16.54359241,81.51669224,West Godavari
Life Hospital,16.75782573,81.68339117,West Godavari
United Scanning Center,16.7573954,81.68323044,West Godavari
Nimmagadda Hospitals,16.76261273,81.6845851,West Godavari
Chaitanya Nursing Home,16.52074174,81.72808297,West Godavari
Old RIMS,14.4756969,78.8271089,YSR Kadapa
ARAVIND EYE CARE CENTRE,14.4772826,78.8273311,YSR Kadapa
Kalyana Chakravarthy Hospitals,14.7535141,78.5496008,YSR Kadapa
Nikhil Nursing Home,14.7538308,78.5493778,YSR Kadapa
Katya Nursing Home,14.7534032,78.5486613,YSR Kadapa
Bhavya Nursing Home,14.7541055,78.5487767,YSR Kadapa
Vijaya Eye Hospital - Kadapa,14.7531049,78.5485688,YSR Kadapa
Sri Satya Sai Hospital,14.4773381,78.832781,YSR Kadapa
Bharathi Hospital - Y.S.R,14.4607151,78.8237312,YSR Kadapa
G. S. R. Heart Care Centre,14.4756435,78.8298628,YSR Kadapa
Priyatham Hospital,14.4736568,78.8290501,YSR Kadapa
Srija Rainbow Childrens Hospital,14.477377,78.8325986,YSR Kadapa
Palla Krishnaiah Memorial And Nursing Home,14.4750046,78.8239063,YSR Kadapa
Balaji Nursing Home,14.476085,78.8373113,YSR Kadapa
Deepa Nursing Home,14.476507,78.8386899,YSR Kadapa
Dr G R K R Multi Speciality Hospital,14.4768408,78.8335964,YSR Kadapa
Vurimi Savitramma Hospital,14.4721686,78.836343,YSR Kadapa
Jyothi Nursing Home,14.4719673,78.8238305,YSR Kadapa
Thulasamma Hospital,14.4722102,78.8225698,YSR Kadapa
Siva Yogi Children's Hospital,14.4731828,78.8225323,YSR Kadapa
Remedy Hospital,14.4748735,78.8238358,YSR Kadapa
Pasupuleti Nursing Home,14.4736438,78.8223177,YSR Kadapa
Usha Rani Nursing Home,14.4639655,78.8227469,YSR Kadapa
Sri Krishna Sahithi Eye Hospital,14.4755682,78.8242469,YSR Kadapa
Tirumala Hospitals,14.4755643,78.8232082,YSR Kadapa
Cnr Nursing Home,14.7545941,78.549303,YSR Kadapa
Sri Sai Hospital,14.7535147,78.5507139,YSR Kadapa
Abhilash Netra Vidyasala,14.7546618,78.5493574,YSR Kadapa
Latha poly nursing home,14.7533669,78.5502069,YSR Kadapa
Sri Swarna Hospital,14.7531983,78.5513522,YSR Kadapa
Dr. S. V. R. Hospital,14.7509015,78.5484655,YSR Kadapa
Shree Veja Nursing Home,14.750965,78.5474235,YSR Kadapa
Swarup Eye Hospital and Laser Center,14.7554652,78.5508272,YSR Kadapa
Lakshmi Kishore Hospital,14.752175,78.5475006,YSR Kadapa
B. G. R. Hospital,14.7487227,78.5476086,YSR Kadapa
Sri Thati Reddy Ramalinga Reddy Nursing Home,14.8462601,78.3810367,YSR Kadapa
Dinesh Medical Centre,14.4131703,78.2339148,YSR Kadapa
Ashwini Childrens Hospital,14.463624,78.8227536,YSR Kadapa
Himalaya Multi Speciality Hospital,14.460445,78.8238291,YSR Kadapa
"Government Ayurvedic hospital, Mydukur",14.7358132,78.7258905,YSR Kadapa
"Government hospital, Rajampeta;Ppu Rajampeta",14.200116,79.1569501,YSR Kadapa
"Government hospital, Siddavatam",14.4683111,78.9689111,YSR Kadapa
"Government hospital, Kovaramguttapalli",14.568237,78.2203661,YSR Kadapa
"Government hospital, Proddutur",14.7517366,78.5506899,YSR Kadapa
"Government hospital, Santhakovvur",14.5106031,78.3459497,YSR Kadapa
"Government hospital, Vempalli",14.3695394,78.4583148,YSR Kadapa
"Government hospital, onipenta",14.7891131,78.7784689,YSR Kadapa
"Government hospital, Veerapu Nayani Palli",14.4765337,78.4722166,YSR Kadapa
"Government hospital, Chintakomma Dinne",14.432641,78.7910771,YSR Kadapa
"Government hospital, Rayavaram",13.9866471,78.9733697,YSR Kadapa
"Government hospital, Thondur",14.5751431,78.2830886,YSR Kadapa
"Government hospital, Badvel",14.7337358,79.0579636,YSR Kadapa
"Government hospital, Mylavaram",14.8523195,78.3363596,YSR Kadapa
"Government hospital, Surabhi",14.222669,78.5381114,YSR Kadapa
Area Hospital Pulivendula,14.4253992,78.2316624,YSR Kadapa
Raju Health Care Centre,14.2246175,79.1336691,YSR Kadapa
Lakshmidevamma Hospital,14.7357481,79.0607126,YSR Kadapa
Sri Divya Hospital,14.7408274,79.0672527,YSR Kadapa
Dr. Jaganmohan Ortho Hospital,14.1939372,79.1597501,YSR Kadapa
Sri Pooja Hospital,15.0051059,78.9895276,YSR Kadapa
Padmavati Hospital,14.7343554,79.0605072,YSR Kadapa
Sri Krishna Hospital,15.0056095,78.9895759,YSR Kadapa
SVBR Charitable Eye Hospital,14.7377249,79.0522248,YSR Kadapa
Sri Balaji Hospitals,14.1956143,79.1616037,YSR Kadapa
Kishore Multi Speciality Hospital,15.0001375,78.9894368,YSR Kadapa
Sri Balaji Physiotherapy Hospital,14.1959973,79.1601804,YSR Kadapa
Careplus Eye Hospital,14.195675,79.161653,YSR Kadapa
Sri Manikanta Hospital,14.7383046,79.0522533,YSR Kadapa
Jayagowri Hospital,14.196771,79.156862,YSR Kadapa
Vardhan Eye Hospital,14.7394404,79.0622382,YSR Kadapa
Nikhila Children Hospital,14.1978428,79.1588971,YSR Kadapa
Harshitha Hospital,14.739068,79.061572,YSR Kadapa
Pavani Hospitals,14.1922255,79.1585841,YSR Kadapa
Nagendra Hospital,15.0017104,78.9904228,YSR Kadapa
Kruthika Hospitals,14.1945111,79.161116,YSR Kadapa
VGK Hospital,14.740853,79.063422,YSR Kadapa
"Srinvasa Hospital, Badvel",14.739918,79.065159,YSR Kadapa
Ram Mohan Reddy Hospital,15.0054291,78.9886869,YSR Kadapa
Dr. Basha Hospital,14.998598,78.9904964,YSR Kadapa
Sri Ramachandra Hospital,14.739548,79.062419,YSR Kadapa
Kiran Children Hospital,14.7327525,79.065951,YSR Kadapa
Yashoda Hospital,14.735247,79.060162,YSR Kadapa
Sri Rama Hospital,15.0102421,78.9890698,YSR Kadapa
Kasigari Hospital,14.195943,79.162443,YSR Kadapa
Dr. GV Subba Reddy Hospital,14.1976907,79.1592482,YSR Kadapa
OLF Hospital,15.0129598,78.987556,YSR Kadapa
Ramachandra Hospital,14.1949639,79.1612037,YSR Kadapa
Dr. S.V.V Prasad Hospital,15.0022095,78.99075,YSR Kadapa
Vijaya Simha Reddy Hospital,14.739465,79.059625,YSR Kadapa
Dr. Srihari Hospital,14.1981171,79.1592723,YSR Kadapa
